"quiz_id","title","submission_id","submitted_at","question_number","question","answer","correct"
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","be56e52f-9758-5385-b0fa-78314010c8a4","2026-07-19T08:19:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","933e6312-e3ed-5f5a-94b9-37e49a0aebe8","2026-07-19T11:03:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","933e6312-e3ed-5f5a-94b9-37e49a0aebe8","2026-07-19T11:03:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","933e6312-e3ed-5f5a-94b9-37e49a0aebe8","2026-07-19T11:03:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","933e6312-e3ed-5f5a-94b9-37e49a0aebe8","2026-07-19T11:03:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","John Terry",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","933e6312-e3ed-5f5a-94b9-37e49a0aebe8","2026-07-19T11:03:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e412f9a4-0b0a-50b7-ba98-e360005abcd3","2026-07-19T12:32:00Z",1,"W którym roku założono Chelsea FC?","1887",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e412f9a4-0b0a-50b7-ba98-e360005abcd3","2026-07-19T12:32:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e412f9a4-0b0a-50b7-ba98-e360005abcd3","2026-07-19T12:32:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e412f9a4-0b0a-50b7-ba98-e360005abcd3","2026-07-19T12:32:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Frank Lampard",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","e412f9a4-0b0a-50b7-ba98-e360005abcd3","2026-07-19T12:32:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2008",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","64af8516-9d0f-5e72-84a2-6a487d24768f","2026-07-19T15:16:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","64af8516-9d0f-5e72-84a2-6a487d24768f","2026-07-19T15:16:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","64af8516-9d0f-5e72-84a2-6a487d24768f","2026-07-19T15:16:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","64af8516-9d0f-5e72-84a2-6a487d24768f","2026-07-19T15:16:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Frank Lampard",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","64af8516-9d0f-5e72-84a2-6a487d24768f","2026-07-19T15:16:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2008",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","bfacb95d-9b45-5b83-9f46-a178b2b6d84a","2026-07-19T17:45:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","bfacb95d-9b45-5b83-9f46-a178b2b6d84a","2026-07-19T17:45:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","bfacb95d-9b45-5b83-9f46-a178b2b6d84a","2026-07-19T17:45:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","bfacb95d-9b45-5b83-9f46-a178b2b6d84a","2026-07-19T17:45:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Frank Lampard",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","bfacb95d-9b45-5b83-9f46-a178b2b6d84a","2026-07-19T17:45:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3c4c824b-143f-517a-9b1a-741971cf7438","2026-07-19T19:33:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3c4c824b-143f-517a-9b1a-741971cf7438","2026-07-19T19:33:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","The Emirates",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3c4c824b-143f-517a-9b1a-741971cf7438","2026-07-19T19:33:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3c4c824b-143f-517a-9b1a-741971cf7438","2026-07-19T19:33:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Didier Drogba",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","3c4c824b-143f-517a-9b1a-741971cf7438","2026-07-19T19:33:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2021",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","28b2b4b5-bc98-5ea2-8f98-a0a34489c1dc","2026-07-19T22:12:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","28b2b4b5-bc98-5ea2-8f98-a0a34489c1dc","2026-07-19T22:12:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","28b2b4b5-bc98-5ea2-8f98-a0a34489c1dc","2026-07-19T22:12:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","28b2b4b5-bc98-5ea2-8f98-a0a34489c1dc","2026-07-19T22:12:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Bobby Tambling",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","28b2b4b5-bc98-5ea2-8f98-a0a34489c1dc","2026-07-19T22:12:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2021",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","20225f75-7d41-5e41-b86b-b40d4971e62e","2026-07-20T00:25:00Z",1,"W którym roku założono Chelsea FC?","1887",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","20225f75-7d41-5e41-b86b-b40d4971e62e","2026-07-20T00:25:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","20225f75-7d41-5e41-b86b-b40d4971e62e","2026-07-20T00:25:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Wilk",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","20225f75-7d41-5e41-b86b-b40d4971e62e","2026-07-20T00:25:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Didier Drogba",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","20225f75-7d41-5e41-b86b-b40d4971e62e","2026-07-20T00:25:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","6d6eaf13-727c-5d78-b812-cb97aafdb1ed","2026-07-20T01:51:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","6d6eaf13-727c-5d78-b812-cb97aafdb1ed","2026-07-20T01:51:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","6d6eaf13-727c-5d78-b812-cb97aafdb1ed","2026-07-20T01:51:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","6d6eaf13-727c-5d78-b812-cb97aafdb1ed","2026-07-20T01:51:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","John Terry",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","6d6eaf13-727c-5d78-b812-cb97aafdb1ed","2026-07-20T01:51:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","4316cb4c-c3ab-5e09-bbfd-9ce4feb38ca2","2026-07-20T02:36:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","4316cb4c-c3ab-5e09-bbfd-9ce4feb38ca2","2026-07-20T02:36:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","4316cb4c-c3ab-5e09-bbfd-9ce4feb38ca2","2026-07-20T02:36:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","4316cb4c-c3ab-5e09-bbfd-9ce4feb38ca2","2026-07-20T02:36:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Bobby Tambling",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","4316cb4c-c3ab-5e09-bbfd-9ce4feb38ca2","2026-07-20T02:36:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","9d8cd7d4-b6ab-52f4-a9ab-e4148291b7da","2026-07-20T05:12:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","9d8cd7d4-b6ab-52f4-a9ab-e4148291b7da","2026-07-20T05:12:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","9d8cd7d4-b6ab-52f4-a9ab-e4148291b7da","2026-07-20T05:12:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","9d8cd7d4-b6ab-52f4-a9ab-e4148291b7da","2026-07-20T05:12:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Frank Lampard",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","9d8cd7d4-b6ab-52f4-a9ab-e4148291b7da","2026-07-20T05:12:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","942113f0-8877-5241-aa67-421f03d9edda","2026-07-20T06:25:00Z",1,"W którym roku założono Chelsea FC?","1932",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","942113f0-8877-5241-aa67-421f03d9edda","2026-07-20T06:25:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","942113f0-8877-5241-aa67-421f03d9edda","2026-07-20T06:25:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","942113f0-8877-5241-aa67-421f03d9edda","2026-07-20T06:25:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Didier Drogba",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","942113f0-8877-5241-aa67-421f03d9edda","2026-07-20T06:25:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2008",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","32c822e3-75c2-5747-8143-509520eea851","2026-07-20T07:37:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","32c822e3-75c2-5747-8143-509520eea851","2026-07-20T07:37:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","32c822e3-75c2-5747-8143-509520eea851","2026-07-20T07:37:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","32c822e3-75c2-5747-8143-509520eea851","2026-07-20T07:37:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Bobby Tambling",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","32c822e3-75c2-5747-8143-509520eea851","2026-07-20T07:37:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","12678268-287a-51b7-aed7-6ed1ccc6bc7a","2026-07-20T09:41:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","12678268-287a-51b7-aed7-6ed1ccc6bc7a","2026-07-20T09:41:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","12678268-287a-51b7-aed7-6ed1ccc6bc7a","2026-07-20T09:41:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Wilk",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","12678268-287a-51b7-aed7-6ed1ccc6bc7a","2026-07-20T09:41:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Frank Lampard",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","12678268-287a-51b7-aed7-6ed1ccc6bc7a","2026-07-20T09:41:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2008",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","842f10e2-f8f8-5c3e-99ff-157623f1ad2c","2026-07-20T11:08:00Z",1,"W którym roku założono Chelsea FC?","1932",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","842f10e2-f8f8-5c3e-99ff-157623f1ad2c","2026-07-20T11:08:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","The Emirates",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","842f10e2-f8f8-5c3e-99ff-157623f1ad2c","2026-07-20T11:08:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","842f10e2-f8f8-5c3e-99ff-157623f1ad2c","2026-07-20T11:08:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Bobby Tambling",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","842f10e2-f8f8-5c3e-99ff-157623f1ad2c","2026-07-20T11:08:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2008",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","6418d9f6-4807-5e98-b089-e04058ee1f2c","2026-07-20T13:35:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","6418d9f6-4807-5e98-b089-e04058ee1f2c","2026-07-20T13:35:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","6418d9f6-4807-5e98-b089-e04058ee1f2c","2026-07-20T13:35:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","6418d9f6-4807-5e98-b089-e04058ee1f2c","2026-07-20T13:35:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Frank Lampard",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","6418d9f6-4807-5e98-b089-e04058ee1f2c","2026-07-20T13:35:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2021",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","7c4efa14-8800-5dfd-a2a1-b99fed36d61f","2026-07-20T15:25:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","7c4efa14-8800-5dfd-a2a1-b99fed36d61f","2026-07-20T15:25:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Anfield",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","7c4efa14-8800-5dfd-a2a1-b99fed36d61f","2026-07-20T15:25:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","7c4efa14-8800-5dfd-a2a1-b99fed36d61f","2026-07-20T15:25:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Bobby Tambling",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","7c4efa14-8800-5dfd-a2a1-b99fed36d61f","2026-07-20T15:25:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","1f93074e-22c3-551d-ad17-0a0c3a8a5e5d","2026-07-20T16:23:00Z",1,"W którym roku założono Chelsea FC?","1905",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","1f93074e-22c3-551d-ad17-0a0c3a8a5e5d","2026-07-20T16:23:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","1f93074e-22c3-551d-ad17-0a0c3a8a5e5d","2026-07-20T16:23:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","1f93074e-22c3-551d-ad17-0a0c3a8a5e5d","2026-07-20T16:23:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Frank Lampard",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","1f93074e-22c3-551d-ad17-0a0c3a8a5e5d","2026-07-20T16:23:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","852b8c11-3849-55ae-b6f4-1e754d55b94a","2026-07-20T18:12:00Z",1,"W którym roku założono Chelsea FC?","1932",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","852b8c11-3849-55ae-b6f4-1e754d55b94a","2026-07-20T18:12:00Z",2,"Jak nazywa się stadion, na którym Chelsea FC gra swoje mecze domowe?","Stamford Bridge",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","852b8c11-3849-55ae-b6f4-1e754d55b94a","2026-07-20T18:12:00Z",3,"Jakie zwierzę widnieje w herbie klubu Chelsea FC?","Lew",True
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","852b8c11-3849-55ae-b6f4-1e754d55b94a","2026-07-20T18:12:00Z",4,"Kto jest najlepszym strzelcem w historii Chelsea FC?","Bobby Tambling",False
"3ea5fe6b-7d88-5abd-a9e2-01d78987e265","Zwiedzanie stadionu i muzeum Chelsea FC","852b8c11-3849-55ae-b6f4-1e754d55b94a","2026-07-20T18:12:00Z",5,"W którym roku Chelsea FC zdobyła swoje pierwsze trofeum Ligi Mistrzów UEFA?","2012",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","6e62c62d-9ed0-5bff-b798-634613fad650","2026-07-06T09:00:00Z",1,"What is the standard distance of a marathon?","42.195 km",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","6e62c62d-9ed0-5bff-b798-634613fad650","2026-07-06T09:00:00Z",2,"Who broke the 2-hour marathon barrier in an unofficial 2019 event?","Eliud Kipchoge",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","6e62c62d-9ed0-5bff-b798-634613fad650","2026-07-06T09:00:00Z",3,"Which major marathon is held on Patriots' Day?","Boston Marathon",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","6e62c62d-9ed0-5bff-b798-634613fad650","2026-07-06T09:00:00Z",4,"What Nike shoe technology is known for its carbon plate?","Vaporfly",True
"c1849e65-cc70-48e3-bdeb-ed2d62b7565f","Nike Run Club: Marathon Legends","6e62c62d-9ed0-5bff-b798-634613fad650","2026-07-06T09:00:00Z",5,"How many marathons make up the World Marathon Majors?","Six",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","dc0848cd-0900-5706-a70b-71b78647d6b3","2026-07-13T09:00:00Z",1,"How many years has it been since the last time Norway qualified for the Fifa World Cup?","28",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","dc0848cd-0900-5706-a70b-71b78647d6b3","2026-07-13T09:00:00Z",2,"In which minute did Eerling Haaland score the winning goal against Brazil in the 2026 world cup?","90",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","dc0848cd-0900-5706-a70b-71b78647d6b3","2026-07-13T09:00:00Z",3,"Which brand is the current kit provider for the Norwegian National Football Team?","Nike",True
"a56c7c4f-be6c-48a1-a8d4-831cc1d7e9c7","Fifa World Cup 2026","dc0848cd-0900-5706-a70b-71b78647d6b3","2026-07-13T09:00:00Z",4,"How old is Eerling Haaland?","26",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","6946e11e-515d-56a0-87ce-1320962c811d","2026-07-20T09:00:00Z",1,"In which year was Chelsea FC founded?","1905",True
"3f1c8e42-5a7d-4b19-9e63-c0d84f2a71b5","Chelsea FC Stadium and Museum Tour","6946e11e-515d-56a0-87ce-1320962c811d","2026-07-20T09:00:00Z",2,"What is the name of Chelsea FC's home stadium?","Stamford Bridge",True
